,state,label,pred,predbase,target,mae,mse
0,1,0,1.0399256,0.9542694,1.0221112990103398,0.017814279,0.00031734852
1,1,0,1.0463371,0.96055794,0.8858824394757807,0.16045469,0.025745708
2,1,0,0.9089289,0.8259845,0.836159834277713,0.072769046,0.005295334
3,1,0,0.85860777,0.7767954,0.8521767073725766,0.006431043,4.1358315e-05
4,1,0,0.8748269,0.792644,0.6943114857012178,0.18051541,0.03258581
5,1,0,0.7146015,0.6362834,0.639596766890766,0.07500476,0.0056257136
6,1,0,0.65888834,0.58201313,0.7528765525012391,0.09398824,0.008833789
7,1,0,0.7741356,0.6943307,0.7333804329940898,0.040755153,0.0016609825
8,1,0,0.7543292,0.67501116,0.9236073593531556,0.16927814,0.02865509
9,1,0,0.9470501,0.86327887,0.9466994371335016,0.00035065413,1.2295831e-07
10,1,0,0.97035885,0.88609743,0.962565104531806,0.0077937245,6.0742143e-05
11,1,0,0.9863615,0.90176964,0.9342308280700048,0.0521307,0.0027176098
12,1,0,0.9577756,0.8737769,1.0086519482769305,0.05087638,0.002588406
13,1,0,1.032794,0.9472747,0.9164304137312236,0.116363585,0.013540484
14,1,0,0.9398017,0.8561859,0.9090334506065768,0.030768216,0.0009466831
15,1,0,0.9323292,0.8488741,1.0028894430800808,0.07056022,0.0049787443
16,1,0,1.0269923,0.9415865,1.1314997435916183,0.10450745,0.010921806
17,1,0,1.1561518,1.0684032,1.174859170840433,0.018707395,0.0003499666
18,1,0,1.1995444,1.1110959,1.0486846014464657,0.15085983,0.022758689
19,1,0,1.0730596,0.9867754,0.868977168764471,0.20408237,0.041649614
20,1,0,0.8918295,0.8092642,0.8479828206446998,0.043846667,0.0019225302
21,1,0,0.8705807,0.78849506,0.8277985745448602,0.042782128,0.0018303104
22,1,0,0.8501377,0.76852036,0.701238749535702,0.14889896,0.0221709
23,1,0,0.7216487,0.6431513,0.8725003537293636,0.15085167,0.022756224
24,1,0,0.8953948,0.8127489,0.9990629400180088,0.10366815,0.010747086
25,1,0,1.023139,0.93780994,0.8737093948533419,0.14942962,0.022329211
26,1,0,0.8966174,0.8139448,0.8979777174338794,0.0013602972,1.8504085e-06
27,1,0,0.9211569,0.8379431,0.8815554211103107,0.039601445,0.0015682745
28,1,0,0.9045539,0.82170486,0.9013116653795183,0.0032422543,1.0512213e-05
29,1,0,0.9245267,0.8412404,1.0037632067641944,0.07923651,0.006278424
30,1,0,1.027873,0.942451,0.958905840668498,0.06896722,0.0047564777
31,1,0,0.98267126,0.8981557,0.9964808955676334,0.013809621,0.00019070564
32,1,0,1.0205393,0.9352617,1.0219236693650302,0.0013843775,1.916501e-06
33,1,0,1.0461497,0.9603734,0.953094923545355,0.09305483,0.008659202
34,1,0,0.97681046,0.8924155,0.8861282652696625,0.09068221,0.008223263
35,1,0,0.9091778,0.82622623,0.6431755086414466,0.2660023,0.070757225
36,1,0,0.6625352,0.5855622,0.5053077563032131,0.15722746,0.024720473
37,1,0,0.52179575,0.4486556,0.4398623240347081,0.08193344,0.0067130886
38,1,0,0.45481873,0.38358974,0.498886419185677,0.04406768,0.0019419605
39,1,0,0.5152283,0.44227362,0.4196395553423997,0.095588714,0.009137202
40,1,0,0.434103,0.36347532,0.4877051120151616,0.0536021,0.002873185
41,1,0,0.5037923,0.43115997,0.5375693810891642,0.033777118,0.0011408937
42,1,0,0.55477476,0.48071384,0.536727750174185,0.018047035,0.00032569547
43,1,0,0.55391407,0.47987652,0.397847349650636,0.15606672,0.02435682
44,1,0,0.4117694,0.341794,0.4289218445823879,0.017152458,0.00029420684
45,1,0,0.44361258,0.37270784,0.573895355674666,0.13028276,0.016973598
46,1,0,0.5918746,0.5167942,0.6040242879717264,0.012149692,0.000147615
47,1,0,0.62261915,0.5467081,0.564028424433098,0.05859071,0.0034328713
48,1,0,0.58180094,0.5069947,0.5650415358319965,0.016759396,0.00028087734
49,1,0,0.5828352,0.5080013,0.7104978421529546,0.12766266,0.016297754
50,1,0,0.7310662,0.6523309,0.7156107284760349,0.015455484,0.000238872
51,1,0,0.7362652,0.6573992,0.7180328253785087,0.018232346,0.00033241842
52,1,0,0.73872757,0.65980005,0.7664371902374318,0.027709603,0.00076782214
53,1,0,0.78790474,0.7077637,0.7594859291647165,0.028418839,0.0008076304
54,1,0,0.780848,0.70087767,0.7035199422687883,0.077328086,0.005979633
55,1,0,0.723969,0.6454134,0.8098523056932914,0.08588332,0.0073759444
56,1,0,0.8319502,0.7507572,0.7780587034639224,0.05389148,0.0029042915
57,1,0,0.79970264,0.7192755,0.91341254110593,0.11370987,0.012929934
58,1,0,0.9367528,0.85320234,0.9947589125843628,0.058006108,0.0033647085
59,1,0,1.0188065,0.9335613,1.0806080395849138,0.061801553,0.0038194319
60,1,0,1.1051235,1.0182543,1.071723653646842,0.03339982,0.001115548
