state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,mae,mse
1,1.0,0.49399407000633366,0.473118,0.02087607000633368,0.0004358102989093447,0,1.0,0.08747959248581161,0.088983,0.0015034075141883985,2.2602341537181396e-06,0,1.0,0.38021836493739725,0.186248,0.19397036493739725,0.037624502473947066,0.07211661415263977,0.012687524335670044
1,1.0,0.4939940161070596,0.473118,0.020876016107059636,0.00043580804850221335,0,1.0,0.08747962559229974,0.059322,0.028157625592299743,0.0007928518789961334,0,1.0,0.3802184581805629,0.202397,0.17782145818056289,0.03162047098946168,0.07561836662664075,0.010949710305653343
1,1.0,0.493994097801054,0.462366,0.03162809780105402,0.0010003365705130384,0,1.0,0.08747957541349313,0.032839,0.05464057541349313,0.00298559248151763,0,1.0,0.3802183168538611,0.131128,0.2490903168538611,0.062045985950356916,0.11178633002280275,0.022010638334129196
1,1.0,0.4939941066727712,0.473118,0.020876106672771233,0.0004358118298129236,0,1.0,0.0874795699641799,0.036017,0.051462569964179895,0.002648396107318111,0,1.0,0.38021830150607694,0.189048,0.19117030150607695,0.03654608417792436,0.08783632604767604,0.013210097371685131
1,1.0,0.49399410645161934,0.473118,0.02087610645161936,0.0004358118205793434,0,1.0,0.0874795701000665,0.042372999999999994,0.04510657010006651,0.002034602666192214,0,1.0,0.380218301888797,0.133496,0.246722301888797,0.06087189424930669,0.1042349928134943,0.02111410291202608
1,1.0,0.493994105518691,0.473118,0.020876105518691013,0.00043581178162752137,0,1.0,0.08747957067309799,0.141949,0.054469429326902005,0.002966918731198372,0,1.0,0.3802183035027184,0.189694,0.1905243035027184,0.03629951022519595,0.08862327944943714,0.013234080246007281
1,1.0,0.49399251975488623,0.473118,0.020874519754886245,0.0004357455749971361,0,1.0,0.08748054469494411,0.058262999999999995,0.029217544694944114,0.000853664918001057,0,1.0,0.3802210467982291,0.178999,0.2012220467982291,0.04049031211766871,0.08377137041601983,0.013926574203555635
1,1.0,0.49399409714771747,0.473118,0.020876097147717487,0.0004358114321209382,0,1.0,0.0874795758147907,0.05402499999999999,0.03345457581479071,0.0011192086429475793,0,1.0,0.3802183179841005,0.18022,0.1999983179841005,0.03999932719646938,0.08477633031553623,0.013851449090512632
1,1.0,0.4939941014190147,0.473118,0.020876101419014692,0.00043581161045698724,0,1.0,0.08747957319123735,0.073093,0.014386573191237345,0.0002069734881868291,0,1.0,0.3802183105949622,0.193856,0.1863623105949622,0.034730910810293156,0.07387499506840474,0.011791231969645656
1,1.0,0.49399407849036925,0.462366,0.03162807849036925,0.001000335348992958,0,1.0,0.08747958727467245,0.011653,0.07582658727467245,0.005749671337723518,0,1.0,0.38021835026042194,0.184741,0.19547735026042196,0.038211394464835687,0.10097733867515456,0.014987133717184055
1,1.0,0.49399410390943743,0.473118,0.02087610390943745,0.00043581171443762953,0,1.0,0.08747957166149915,0.014831,0.07264857166149916,0.005277814964455978,0,1.0,0.3802183062865121,0.194646,0.18557230628651208,0.03443708086049505,0.09303232728581623,0.01338356917979622
1,1.0,0.4939941049652598,0.473118,0.020876104965259823,0.00043581175852054583,0,1.0,0.08747957101303137,0.01589,0.07158957101303137,0.005125066677829862,0,1.0,0.3802183044601279,0.163712,0.2165063044601279,0.046874979870981597,0.10299066014613971,0.017478619435777335
1,1.0,0.49399410524434634,0.473118,0.020876105244346355,0.0004358117701730254,0,1.0,0.08747957084160836,0.042372999999999994,0.045106570841608365,0.002034602733089034,0,1.0,0.38021830397732137,0.187038,0.19318030397732136,0.03731862984477028,0.08638766002109204,0.013263014782677447
