state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,mae,mse
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.08822955374029183,0.088983,0.0007534462597081765,5.676812662682409e-07,0,1.0,0.37994881643720174,0.186248,0.19370081643720174,0.037520006288438525,0.07129088339788453,0.012632549247559495
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.08828135189617413,0.059322,0.02895935189617413,0.0008386440622464442,0,1.0,0.37994881643720174,0.202397,0.17755181643720175,0.03152464752014979,0.07530985194337318,0.010913455118456641
1,1.0,0.49253638749674367,0.462366,0.030170387496743667,0.0009102522817036665,0,1.0,0.0881957409730099,0.032839,0.0553567409730099,0.0030643687711529133,0,1.0,0.37994881643720174,0.131128,0.24882081643720175,0.06191179869247565,0.1114493149689851,0.021962139915110743
1,1.0,0.4925363874585717,0.473118,0.019418387458571718,0.0003770737714912154,0,1.0,0.0881850060987999,0.036017,0.052168006098799895,0.002721500860324423,0,1.0,0.37994881643720174,0.189048,0.19090081643720175,0.0364431217163902,0.08749573666485778,0.013180565449401946
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.08818522921248448,0.042372999999999994,0.045812229212484484,0.002098760345417217,0,1.0,0.37994881643720174,0.133496,0.24645281643720174,0.06073899072982906,0.10389447771547662,0.02107160828273999
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.08818630261509008,0.141949,0.05376269738490991,0.0028904276301013987,0,1.0,0.37994881643720174,0.189694,0.19025481643720174,0.03619689517755333,0.0878119671062851,0.013154798860209475
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.0896730069310735,0.058262999999999995,0.0314100069310735,0.0009865885354100852,0,1.0,0.37994881643720174,0.178999,0.20094981643720175,0.04038082872614508,0.08392607028833965,0.013914830344842954
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.08820972569057067,0.05402499999999999,0.03418472569057068,0.0011685954705395632,0,1.0,0.37994881643720174,0.18022,0.19972881643720175,0.039891600115405434,0.08444397654150537,0.013812423119639565
1,1.0,0.49253638749674367,0.473118,0.019418387496743683,0.0003770737729736914,0,1.0,0.0881910428038967,0.073093,0.015098042803896691,0.00022795089650829667,0,1.0,0.37994881643720174,0.193856,0.18609281643720174,0.03463053632953006,0.0735364155792807,0.011745186999670683
1,1.0,0.49253638749674367,0.462366,0.030170387496743667,0.0009102522817036665,0,1.0,0.08821531548795136,0.011653,0.07656231548795137,0.005861788152876597,0,1.0,0.37994881643720174,0.184741,0.19520781643720175,0.03810609159818026,0.10064683980729894,0.014959377344253505
