state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,mae,mse
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08820461730276041,0.088983,0.0007783826972395935,6.058796233619847e-07,0,1.0,0.37992919796212477,0.186248,0.19368119796212477,0.037512406444043765,0.07129283386746549,0.012630035604752952
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08825594949383923,0.059322,0.028933949493839234,0.0008371734333120397,0,1.0,0.37992919796212477,0.202397,0.17753219796212477,0.03151768131326306,0.07529502279966536,0.010910649745722277
1,1.0,0.4925369209430321,0.462366,0.030170920943032087,0.0009102844705506922,0,1.0,0.08817111100024755,0.032839,0.05533211100024755,0.003061642507743716,0,1.0,0.37992919796212477,0.131128,0.24880119796212477,0.0619020361073884,0.11143474330180148,0.0219579876952276
1,1.0,0.49253692090487644,0.473118,0.019418920904876458,0.0003770944891098479,0,1.0,0.08816047397141974,0.036017,0.05214347397141974,0.0027189418778081277,0,1.0,0.37992919796212477,0.189048,0.19088119796212477,0.036435631735455866,0.087481197612807,0.013177222700791281
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816069472252924,0.042372999999999994,0.04578769472252925,0.0020965129880035327,0,1.0,0.37992919796212477,0.133496,0.24643319796212476,0.06072932105783977,0.10387993787589538,0.021067642845478348
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.0881617582149893,0.141949,0.053787241785010695,0.0028930673788392005,0,1.0,0.37992919796212477,0.189694,0.19023519796212476,0.0361894305436888,0.08781378689672252,0.013153197471039909
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08963466820488758,0.058262999999999995,0.031371668204887584,0.0009841815659575547,0,1.0,0.37992919796212477,0.178999,0.20093019796212477,0.04037294445309865,0.0839069290366815,0.013911406836549312
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08818499800580892,0.05402499999999999,0.034159998005808934,0.0011669054637568703,0,1.0,0.37992919796212477,0.18022,0.19970919796212477,0.03988376375067514,0.08442937230365527,0.013809254568341249
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.0881664561381617,0.073093,0.01507345613816169,0.0002272090799490843,0,1.0,0.37992919796212477,0.193856,0.18607319796212476,0.03462323499985207,0.07352185834777285,0.01174251285679763
1,1.0,0.4925369209430321,0.462366,0.030170920943032087,0.0009102844705506922,0,1.0,0.0881904970781392,0.011653,0.0765374970781392,0.0058579884589861665,0,1.0,0.37992919796212477,0.184741,0.19518819796212478,0.03809843262370161,0.10063220532776536,0.014955568517746156
1,1.0,0.49253692090487644,0.473118,0.019418920904876458,0.0003770944891098479,0,1.0,0.08816329809115024,0.014831,0.07333229809115024,0.005377625943329318,0,1.0,0.37992919796212477,0.194646,0.18528319796212475,0.03432986344707191,0.09267813898605048,0.013361527959837026
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816205939815026,0.01589,0.07227205939815026,0.005223250569649759,0,1.0,0.37992919796212477,0.163712,0.21621719796212477,0.04674987669459265,0.10263605943443571,0.017450073918278047
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816177025592979,0.042372999999999994,0.0457887702559298,0.0020966114815503213,0,1.0,0.37992919796212477,0.187038,0.19289119796212476,0.037207014251263604,0.08603296305369555,0.01322690674113522
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816176439933572,0.077331,0.010830764399335724,0.00011730545747391812,0,1.0,0.37992919796212477,0.202038,0.17789119796212477,0.03164527831239986,0.06938029443483086,0.010713226086821835
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08820164507246232,0.032839,0.05536264507246232,0.0030650224694194366,0,1.0,0.37992919796212477,0.141176,0.23875319796212477,0.05700308953714154,0.10451158799253973,0.02014840216571757
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816062247649033,0.024364,0.06379662247649033,0.0040700090394078315,0,1.0,0.37992919796212477,0.191273,0.18865619796212477,0.03559116102952441,0.0906239137938824,0.01334608818650799
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816045740055538,0.033898,0.05426245740055538,0.0029444142831470876,0,1.0,0.37992919796212477,0.142826,0.23710319796212476,0.056217926483866525,0.10359485876857073,0.01984647841920178
1,1.0,0.4925369209430321,0.473118,0.019418920943032103,0.00037709449059173083,0,1.0,0.08816049534214407,0.038136,0.050024495342144065,0.002502450134236193,0,1.0,0.37992919796212477,0.191631,0.18829819796212477,0.03545621135578353,0.08591387141576697,0.012778585326870484
