state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,mae,mse
1,0,0.28915096270696106,0.7512285610849037,0.4620775983779426,0.21351570692272723,1,0,0.6962689304153775,1.0221112990103398,0.3258423685949623,0.10617324917157527,0,0,0.3228489454514136,-0.843590152111414,1.1664390975628276,1.3605801683231837,0.6514530215119109,0.560089708139162
1,0,0.289150987512206,0.6850701482079882,0.39591916069578215,0.15675198180605257,1,0,0.6962689306262062,0.8858824394757807,0.1896135088495745,0.03595328273824767,0,0,0.2638372486352214,-0.8249435664875593,1.0887808151227807,1.1854436633794267,0.5581044948893791,0.4593829759745756
1,0,0.28915096978601085,0.7337476020341369,0.44459663224812607,0.19766616540637544,1,0,0.6962689168209097,0.836159834277713,0.13989091745680327,0.019569468786906144,0,0,0.17100675774021745,-0.8971898691671552,1.0681966269073726,1.1410440337362886,0.550894725537434,0.4527598893098567
1,0,0.2891509843656821,0.7636455789599492,0.4744945945942671,0.2251451202991779,1,0,0.6962688997671655,0.8521767073725766,0.155907807605411,0.024307244472325854,0,0,-0.24045209824181502,-0.9657991604008433,0.7253470621590283,0.5261283605827333,0.4519164881195688,0.25852690845141235
1,0,0.2891509892852153,0.7949100101684352,0.5057590208832199,0.2557921872047533,1,0,0.6962689066405998,0.6943114857012178,0.001957420939382004,3.831496733931128e-06,0,0,-1.563989494899995,-1.1111949599701774,0.4527945349298177,0.2050228908623099,0.3201703255841399,0.15360630318793236
1,0,0.28915099247975506,0.7667106390766549,0.47755964659689987,0.2280632160577559,1,0,0.6962686890044134,0.639596766890766,0.056671922113647355,0.003211706756055312,0,0,-2.822720129458926,-1.1386853944063793,1.6840347350525469,2.8359729888635017,0.7394221012543647,1.0224159705591043
1,0,0.2891509896725801,0.6205522112722832,0.3314012215997031,0.10982676967777551,1,0,0.6962684410662199,0.7528765525012391,0.056608111435019204,0.003204478280239552,0,0,-2.9483195503972586,-1.195078238254733,1.7532413121425257,3.073855098603245,0.7137502150590826,1.0622954488537533
1,0,0.2891509277297457,0.5815901297218136,0.29243920199206785,0.08552068686175747,1,0,0.6962688237378298,0.7333804329940898,0.03711160925626,0.001377271541589323,0,0,-2.954936361746419,-1.2483052054340202,1.7066311563123988,2.9125899036961953,0.6787273225202423,0.9998292873665141
1,0,0.2891508820718838,0.6904736093505828,0.401322727278699,0.161059931430413,1,0,0.6962687896084399,0.9236073593531557,0.2273385697447159,0.05168282529357305,0,0,-2.955280466971488,-1.254039140770674,1.701241326200814,2.894222049973504,0.7766342077414096,1.03565493556583
1,0,0.28915097194791217,0.8183614296489394,0.5292104577010273,0.28006370854013074,1,0,0.696268923612779,0.9466994371335016,0.25043051352072254,0.0627154421022528,0,0,-2.9552990313799268,-1.1462234046721589,1.809075626707768,3.2727546231481033,0.8629055326431726,1.205177924596829
1,0,0.28915099402069444,0.8427755219611588,0.5536245279404644,0.306500117937302,1,0,0.696268926254521,0.962565104531806,0.266296178277285,0.07091365456508757,0,0,-2.9550391297296734,-1.0612269725870194,1.893812157142654,3.5865244865413124,0.9045776211201345,1.3213127530145672
1,0,0.28915099510979747,0.785062980292198,0.49591198518240054,0.24592869704754944,1,0,0.6962689276137652,0.9342308280700049,0.23796190045623966,0.05662586606874531,0,0,-2.954586398771236,-1.1895559544947227,1.7650304442765132,3.115332469222946,0.8329681099717178,1.1392956774464136
1,0,0.2891509916385706,0.8467463562624622,0.5575953646238916,0.3109125906500506,1,0,0.6962689249397798,1.0086519482769303,0.3123830233371505,0.09758315326925872,0,0,-2.95514354419941,-1.2372164470586098,1.7179270971408003,2.9512735110906165,0.8626351617006142,1.1199230850033086
1,0,0.2891509952494151,1.003019096489234,0.7138681012398189,0.5096076659677443,1,0,0.6962689301563731,0.9164304137312236,0.22016148357485044,0.04847107884987914,0,0,-2.955266818701787,-1.0684989587704354,1.8867678599313518,3.559892957269933,0.9402658149153403,1.3726572340291856
1,0,0.2891509971632922,0.9730950903793674,0.6839440932160752,0.4677795226451594,1,0,0.6962689225921208,0.9090334506065769,0.2127645280144561,0.04526874438121428,0,0,-2.954654570189573,-0.9776389958739635,1.9770155743156095,3.908590581086479,0.957908065182047,1.4738796160376175
1,0,0.289150997061709,0.9785261675350836,0.6893751704733746,0.4752381256651943,1,0,0.6962689214213684,1.0028894430800808,0.30662052165871234,0.09401614430226088,0,0,-2.953646875103594,-1.006499563331225,1.947147311772369,3.791382653742363,0.981047667968152,1.4535456412366061
1,0,0.2891509970839805,1.0837822606658176,0.7946312635818371,0.631438845061667,1,0,0.6962689299247948,1.1314997435916183,0.4352308136668235,0.18942586116508522,0,0,-2.9539187788432315,-0.841653542715302,2.1122652361279295,4.461664427754577,1.1140424377921967,1.760843044660443
1,0,0.2891509972832207,1.2515990010086289,0.9624480037254082,0.9263061598750233,1,0,0.6962689323341715,1.174859170840433,0.4785902385062615,0.22904861639348026,0,0,-2.949125536624167,-0.8621833205644007,2.086942216059766,4.3553278131724475,1.1759934860971453,1.8368941964803172
1,0,0.289150997328413,1.3484160252290143,1.0592650279006013,1.1220423993332616,1,0,0.6962689325334432,1.0486846014464657,0.35241566891302245,0.12419680369541305,0,0,-2.9483815871762955,-0.8184747402758159,2.1299068469004796,4.536503176473543,1.1805291812380345,1.927580793167406
1,0,0.2891509973319826,1.4351370636696301,1.1459860663376475,1.3132840642400352,1,0,0.6962689313192163,0.868977168764471,0.17270823744525465,0.029828135281446462,0,0,-2.944517912263097,-0.5885301482950283,2.3559877639680686,5.55067834396726,1.2248940225836569,2.2979301811629136
1,0,0.28915099733300575,1.3077761629407392,1.0186251656077334,1.0375972280093824,1,0,0.6962689123335943,0.8479828206446998,0.15171390831110543,0.023017109975030505,0,0,-2.833369126496812,-0.6930994869784222,2.1402696395183898,4.580754129844178,1.1035362378124096,1.8804561559428636
1,0,0.2891509973309887,1.235705358438468,0.9465543611074794,0.8959651585315884,1,0,0.6962689049908732,0.8277985745448602,0.13152966955398693,0.017300053972980997,0,0,-2.7161777570350214,-0.678653512845746,2.0375242441892754,4.151505045659078,1.038536091616914,1.6882567527212158
1,0,0.2891509973272641,1.1277864071771933,0.8386354098499291,0.7033093506541586,1,0,0.6962688955009009,0.701238749535702,0.004969854034801102,2.4699449127228794e-05,0,0,-2.4635821554789916,-0.784630750884979,1.6789514045940126,2.818877818988208,0.8408522228262476,1.174070623030498
1,0,0.2891509973068036,1.2430444186483132,0.9538934213415096,0.9099126592786106,1,0,0.6962687106096492,0.8725003537293636,0.1762316431197144,0.03105759203667438,0,0,-2.557297809692189,-0.7752435157792039,1.782054293912985,3.175717506453708,0.970726452791403,1.3722292525896644
1,0,0.28915099732782545,1.2961938147738343,1.0070428174460089,1.0141352361695957,1,0,0.6962689133611093,0.9990629400180087,0.30279402665689936,0.09168422257909908,0,0,-2.607001904043718,-0.7632381777486463,1.8437637262950717,3.399464678401488,1.05120019013266,1.5017613790500608
1,0,0.2891509973305988,1.1135506237681247,0.824399626437526,0.6796347440703323,1,0,0.6962689297597429,0.8737093948533419,0.177440465093599,0.031485118652632725,0,0,-2.6170414280726493,-0.8502505588331308,1.7667908692395184,3.1215499756281333,0.9228769869235478,1.2775566127836995
1,0,0.2891509973008204,1.067281015716834,0.7781300184160136,0.6054863255601056,1,0,0.6962689137026263,0.8979777174338794,0.2017088037312531,0.04068644150269319,0,0,-2.7987696569071994,-1.0114841047365832,1.7872855521706161,3.194389644997824,0.9223747914392942,1.2801874706868743
1,0,0.28915099726936555,0.8383529013576045,0.549201904088239,0.30162273145414725,1,0,0.696268919417431,0.8815554211103107,0.18528650169287975,0.03433108770958553,0,0,-2.9355942220983944,-1.0955107516537836,1.8400834704446107,3.3859071782034826,0.8581906254085765,1.2406203324557386
1,0,0.2891509949432458,0.8771216799065162,0.5879706849632704,0.3457095263761774,1,0,0.6962689157751099,0.9013116653795183,0.2050427496044085,0.04204252916533616,0,0,-2.9535588578427467,-1.1809751429041384,1.7725837149386083,3.1420530264655575,0.855199049835429,1.176601694002357
1,0,0.28915099606362515,0.9209218489767328,0.6317708529131076,0.3991344105905555,1,0,0.696268920056184,1.0037632067641944,0.3074942867080104,0.09455273635806809,0,0,-2.9550806459167624,-1.389622168657331,1.5654584772594315,2.450660244023418,0.8349078722935165,0.9814491303240138
1,0,0.28915099670895783,1.0112988010383064,0.7221478043293486,0.5214974512976991,1,0,0.6962689299611906,0.958905840668498,0.26263691070730744,0.06897814686587818,0,0,-2.9554358060858292,-1.3591377675475789,1.5962980385382504,2.5481674278410655,0.8603609178583022,1.0462143420015477
1,0,0.2891509971837567,0.9228808832199635,0.6337298860362068,0.4016135684554637,1,0,0.6962689273278473,0.9964808955676334,0.30021196823978613,0.09012722587440636,0,0,-2.9554200627118057,-1.2387709523411443,1.7166491103706614,2.9468841681363833,0.8835303215488848,1.1462083208220843
1,0,0.2891509967283499,0.8162687523473386,0.5271177556189888,0.2778531282888,1,0,0.6962689296429811,1.0219236693650302,0.32565473972204906,0.10605100950343552,0,0,-2.9552774260911754,-1.224505145447651,1.7307722806435244,2.9955726874439867,0.8611815919948541,1.1264922750787407
1,0,0.2891509939056962,0.8318726641618786,0.5427216702561823,0.2945468113656603,1,0,0.6962689306202785,0.953094923545355,0.25682599292507646,0.06595959064195142,1,1,-2.955246833685884,1.0727445877979518,4.027991421483836,16.224714891547375,1.609179694888365,5.528407097851662
1,0,0.28915099467641303,0.9486139530405553,0.6594629583641423,0.43489139345438643,1,0,0.6962689268409026,0.8861282652696625,0.1898593384287599,0.036046568388606384,1,1,0.35009676266448864,-0.6329836528596928,0.9830804155241815,0.9664471033871973,0.6108009041056945,0.47912835507673
1,0,0.2891509969328072,0.7961726163540592,0.507021619421252,0.2570709225605489,1,0,0.6962689168783607,0.6431755086414466,0.05309340823691411,0.002818909998211619,1,1,0.35141906404691436,0.7220006371973096,0.3705815731503952,0.13733070235862171,0.3102322002695204,0.13240684497246075
