state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,mae,mse
1,0,0.28691657303000895,0.7512285610849037,0.4643119880548947,0.2155856222514887,1,0,0.6978222019126603,1.0221112990103398,0.3242890970976795,0.1051634184964282,0,0,0.34563380770927665,-0.843590152111414,1.1892239598206906,1.4142536266116035,0.6592750149910883,0.5783342224531735
1,0,0.28691662378600036,0.6850701482079882,0.3981535244219878,0.15852622900965044,1,0,0.6976577678745643,0.8858824394757807,0.18822467160121636,0.03542852699938575,0,0,0.32077793676576505,-0.8249435664875593,1.1457215032533243,1.3126777630170572,0.5773665664255095,0.5022108396753645
1,0,0.28691658754560434,0.7337476020341369,0.4468310144885326,0.1996579555088512,1,0,0.6974044600738116,0.836159834277713,0.13875537420390138,0.019253053870464703,0,0,0.2824887801423168,-0.8971898691671552,1.179678649309472,1.39164171563662,0.5884216793339686,0.5368509083386453
1,0,0.2869166173853088,0.7636455789599492,0.4767289615746404,0.22727050280403496,1,0,0.6961808549053901,0.8521767073725766,0.1559958524671865,0.024334705986964217,0,0,0.09753031300123283,-0.9657991604008433,1.0633294734020762,1.1306695690055366,0.5653514291479677,0.46075825926551195
1,0,0.28691662744169344,0.7949100101684352,0.5079933827267418,0.25805727689415797,1,0,0.6904018641036291,0.6943114857012178,0.003909621597588675,1.5285141036331824e-05,0,0,-0.7760202322216063,-1.1111949599701774,0.33517472774857104,0.11234209812132873,0.2823592440243005,0.12347155338550768
1,0,0.286916634760801,0.7667106390766549,0.47979400431585395,0.23020228657744168,1,0,0.6782685974415124,0.639596766890766,0.0386718305507463,0.0014955104781456349,0,0,-2.6099881966642586,-1.1386853944063793,1.4713028022578793,2.1647319359318886,0.6632562123748266,0.7988099109958253
1,0,0.2869166300894057,0.6205522112722832,0.3336355811828775,0.11131270103123644,1,0,0.6761695858834598,0.7528765525012391,0.07670696661777932,0.00588395872770111,0,0,-2.9271492545653657,-1.195078238254733,1.7320710163106328,3.0000700055433485,0.7141378547037632,1.0390888884340954
1,0,0.28691650159040494,0.5815901297218136,0.2946736281314086,0.0868325471161277,1,0,0.6760500499558528,0.7333804329940898,0.05733038303823701,0.003286772819310974,0,0,-2.945396731296797,-1.2483052054340202,1.6970915258627768,2.880119647155248,0.6830318456774741,0.9900796556968956
1,0,0.28691640763804616,0.6904736093505828,0.4035572017125366,0.16285841505405296,1,0,0.676044117709985,0.9236073593531557,0.24756324164317078,0.06128755861287497,0,0,-2.9462777404060425,-1.254039140770674,1.6922385996353686,2.863671478095873,0.7811196809970253,1.0292724839209337
1,0,0.28691659199915653,0.8183614296489394,0.5314448376497829,0.2824336154646041,1,0,0.6760442438678362,0.9466994371335016,0.27065519326566534,0.07325423364167466,0,0,-2.9463201042241005,-1.1462234046721589,1.8000966995519416,3.2403481277377932,0.8673989101557966,1.198678658948024
