state0,label0,pred0,target0,mae0,mse0,state1,label1,pred1,target1,mae1,mse1,state2,label2,pred2,target2,mae2,mse2,state3,label3,pred3,target3,mae3,mse3,mae,mse
1,0.0,7.114294569116506,6.8279,0.2863945691165064,0.08202184921942936,0,0.0,0.7372223405774825,0.6771,0.06012234057748245,0.0036146958365147926,0,0.0,87.66399247463058,90.33,2.666007525369423,7.1075961253263955,0,0.0,1.636181339939972,1.5035,0.132681339939972,0.01760433796826641,0.786301443750846,1.8027092520876515
1,0.0,7.11429460372975,6.828,0.2862946037297496,0.08196460012477434,0,0.0,0.7372223405693134,0.6796,0.05762234056931337,0.003320334132685937,0,0.0,87.66399305399014,90.33,2.6660069460098583,7.107593036172812,0,0.0,1.6361813398122749,1.5035,0.1326813398122748,0.01760433793438034,0.7856513075302991,1.8026205770911632
1,0.0,7.114294612283402,6.827,0.2872946122834019,0.08253819424707023,0,0.0,0.7372223405705669,0.6722,0.06502234057056688,0.004227904773274788,0,0.0,87.66399305388379,90.68,3.016006946116221,9.096297899021293,0,0.0,1.636181339814271,1.4908,0.14538133981427115,0.02113573396619258,0.8784263096961151,2.3010499330019574
1,0.0,7.114294525116035,6.8276,0.2866945251160349,0.08219375073150875,0,0.0,0.7372223405046741,0.6721,0.06512234050467403,0.004240919232806707,0,0.0,87.66399416314817,90.74,3.07600583685182,9.461811908346467,0,0.0,1.6361813389270852,1.485,0.15118133892708507,0.022855797239786167,0.8947510103499035,2.3927755938876425
1,0.0,7.114294578215802,6.8274,0.28689457821580167,0.08230849900962274,0,0.0,0.7372223404934866,0.6735,0.06372234049348657,0.004060536677967839,0,0.0,87.66399439438322,89.91,2.246005605616773,5.044541180461967,0,0.0,1.6361813385866593,1.4845,0.15168133858665933,0.02300722847544079,0.6870759657281802,1.2884793611562495
1,0.0,7.114294560633004,6.827,0.2872945606330042,0.08253816456931092,0,0.0,0.7372223405172589,0.667,0.07022234051725884,0.004931177107721852,0,0.0,87.66399214766687,89.99,2.3260078523331202,5.410312529115335,0,0.0,1.636181338563705,1.4726,0.16358133856370505,0.026758854326293498,0.7117765230117721,1.3811351812796653
1,0.0,7.1142945251956435,6.8267,0.28759452519564377,0.08271061092250778,0,0.0,0.737222340480824,0.6676,0.06962234048082405,0.004847270294027792,0,0.0,87.66399228492597,89.84,2.176007715074036,4.735009576061726,0,0.0,1.6361813379094434,1.475,0.16118133790944333,0.025979423690278156,0.6736014796649867,1.212136720242135
1,0.0,7.114294497879652,6.8259,0.28839449787965243,0.08317138640725685,0,0.0,0.7372223404855902,0.6675,0.06972234048559023,0.0048612047627885745,0,0.0,87.66399203001824,89.82,2.156007969981758,4.64837036662486,0,0.0,1.6361813380270247,1.473,0.16318133802702461,0.02662814908029007,0.6693265365935064,1.190757776718799
1,0.0,7.114294422919761,6.8268,0.28749442291976024,0.08265304320996596,0,0.0,0.7372223404702954,0.6738,0.06342234047029549,0.0040223932707300816,0,0.0,87.66399199921898,90.38,2.7160080007810166,7.376699460306495,0,0.0,1.636181337906979,1.4838,0.15238133790697894,0.023220072142320896,0.8048265255195128,1.8716487422323778
1,0.0,7.114294506866325,6.8263,0.2879945068663252,0.08294083598517785,0,0.0,0.7372223404947943,0.6703,0.06692234049479429,0.004478599657301183,0,0.0,87.66399318115784,89.71,2.0460068188421587,4.1861439027486105,0,0.0,1.636181338505759,1.4774,0.15878133850575904,0.02521151345768044,0.6399262511772592,1.0746937129621925
1,0.0,7.114294460768956,6.827,0.2872944607689565,0.08253810718852547,0,0.0,0.7372223404882842,0.6678,0.06942234048828422,0.004819461358871267,0,0.0,87.66399184033858,89.11,1.4460081596614174,2.0909395978073992,0,0.0,1.636181338145621,1.474,0.16218133814562097,0.02630278644270425,0.49122657476606973,0.551149988199375
1,0.0,7.114294525011345,6.8265,0.2877945250113445,0.0828256886265054,0,0.0,0.7372223404970226,0.6726,0.06462234049702265,0.004176046891313133,0,0.0,87.66399123283274,89.32,1.6560087671672505,2.742365036934797,0,0.0,1.6361813379854735,1.4802,0.15598133798547353,0.02433017779973853,0.5411017426652728,0.7134242375630885
1,0.0,7.114294479350998,6.827,0.28729447935099817,0.08253811786556112,0,0.0,0.737222340503342,0.6684,0.06882234050334202,0.004736514552357951,0,0.0,87.66399140471074,89.37,1.706008595289262,2.9104653272008414,0,0.0,1.6361813383041608,1.4799,0.1562813383041608,0.02442385670213956,0.5546016883619407,0.755540954080225
1,0.0,7.114294524966073,6.8285,0.2857945249660734,0.08167851050058354,0,0.0,0.7372223405087038,0.6703,0.06692234050870383,0.004478599659162901,0,0.0,87.66399145005416,89.03,1.366008549945846,1.8659793585251532,0,0.0,1.6361813382981003,1.4928,0.1433813382981004,0.020558208172154313,0.4655266884296809,0.4931736692142635
1,0.0,7.114294654153537,6.8279,0.28639465415353715,0.08202189792772416,0,0.0,0.737222340566085,0.6728,0.06442234056608509,0.004150237964012653,0,0.0,87.66399118450713,88.91,1.2460088154928712,1.5525379682859481,0,0.0,1.6361813390980806,1.4965,0.13968133909808067,0.019510876492233,0.43412678732764354,0.4145552451674795
1,0.0,7.114294603800901,6.828,0.28629460380090066,0.08196460016551468,0,0.0,0.7372223405707324,0.6683,0.06892234057073243,0.00475028902974803,0,0.0,87.66399111376532,88.95,1.2860088862346828,1.6538188554745694,0,0.0,1.6361813393300042,1.498,0.1381813393300042,0.019094082539033767,0.44485179248408,0.4399069568022165
1,0.0,7.114294612252957,6.8295,0.28479461225295655,0.08110797116831187,0,0.0,0.7372223405763354,0.6684,0.0688223405763354,0.004736514562405103,0,0.0,87.66399113781414,88.56,0.896008862185866,0.8028318811156101,0,0.0,1.6361813394336677,1.4959,0.14028133943366772,0.019678854193303896,0.34747678861220643,0.22708880525990777
1,0.0,7.114294734395892,6.8273,0.2869947343958916,0.08236597757096838,0,0.0,0.7372223405900785,0.6606,0.07662234059007855,0.005870983077501999,0,0.0,87.66399094569577,87.3,0.3639909456957753,0.13248940854850483,0,0.0,1.6361813393211158,1.4877,0.14848133932111574,0.02204670812659231,0.2190223400007153,0.06069326933089188
1,0.0,7.114294551817219,6.829,0.28529455181721897,0.08139298129658784,0,0.0,0.7372223405426678,0.6662,0.07102234054266776,0.005044172856158669,0,0.0,87.66399068660787,86.48,1.1839906866078707,1.401833945974177,0,0.0,1.6361813387582687,1.5236,0.11258133875826859,0.012674557836604029,0.4132222294315065,0.3752364144908819
1,0.0,7.114294694243258,6.8284,0.2858946942432574,0.08173577619644565,0,0.0,0.7372223406882448,0.6682,0.06902234068824475,0.004764083514084127,0,0.0,87.66399065837547,86.41,1.2539906583754714,1.5724925712929483,0,0.0,1.6361813415074953,1.5185,0.11768134150749532,0.013848898139003741,0.4316472587036172,0.41821033228562043
1,0.0,7.11429464550903,6.8275,0.28679464550903067,0.08225116869265056,0,0.0,0.7372223406600814,0.6663,0.0709223406600814,0.005029978404704636,0,0.0,87.66399065335382,86.34,1.3239906533538175,1.7529512501682685,0,0.0,1.6361813410355988,1.5274,0.10878134103559867,0.011833380157503222,0.44762224513963206,0.4630164443557817
1,0.0,7.114294568558687,6.828,0.28629456855868707,0.08196457998620477,0,0.0,0.7372223406864269,0.6628,0.07442234068642695,0.0055386847932466,0,0.0,87.66399065890118,86.64,1.0239906589011838,1.0485568695168805,0,0.0,1.6361813418402547,1.5012,0.13498134184025457,0.018219962644995657,0.37992222749663807,0.2885700242353319
1,0.0,7.114294612133648,6.827,0.28729461213364793,0.0825381941610232,0,0.0,0.7372223405925442,0.6647,0.07252234059254425,0.005259489885020992,0,0.0,87.66399065140703,87.45,0.21399065140703044,0.045791998889605216,0,0.0,1.6361813396593132,1.499,0.13718133965931312,0.018818719950723834,0.17774723594813394,0.03810210072159331
1,0.0,7.114294524752739,6.827,0.2872945247527392,0.08253814395290228,0,0.0,0.7372223405719849,0.6635,0.0737223405719849,0.005434983499411731,0,0.0,87.6639907074966,88.2,0.5360092925034081,0.2873059616500041,0,0.0,1.6361813394840896,1.4856,0.15058133948408958,0.022674739800822637,0.26190187432805545,0.09948845722578518
1,0.0,7.114294524888707,6.8266,0.28769452488870684,0.08276813965093875,0,0.0,0.7372223405312169,0.6734,0.06382234053121694,0.004073291150882616,0,0.0,87.6639908297486,90.43,2.766009170251408,7.6508067299148825,0,0.0,1.636181338625868,1.4893,0.14688133862586783,0.021574127636526854,0.8161018435742999,1.9398055720883076
1,0.0,7.1142944885821,6.8294,0.28489448858210054,0.08116486962445661,0,0.0,0.7372223405053555,0.6748,0.062422340505355556,0.003896548594166553,0,0.0,87.66399332674735,89.51,1.8460066732526599,3.407740637693353,0,0.0,1.6361813388290187,1.4884,0.14778133882901878,0.021839324106097253,0.5852762102922837,0.8786603450045184
