,state,label,pred,predbase,target,mae,mse
0,1,0,-0.9202893,-0.85486364,-0.8104473783418009,0.10984188,0.012065239
1,1,0,-0.81434083,-0.7437527,-0.7380085819492286,0.07633227,0.0058266157
2,1,0,-0.7409055,-0.60056114,-0.8183385362715736,0.07743299,0.005995868
3,1,0,-0.8223388,-0.75275564,-0.9147675154794176,0.092428684,0.008543062
4,1,0,-0.9205396,-0.85512424,-0.981734764618264,0.061195135,0.0037448446
5,1,0,-0.98993754,-0.92751527,-1.021552109547223,0.031614542,0.0009994793
6,1,0,-1.031215,-0.9709127,-1.1161619411947807,0.08494699,0.007215991
7,1,0,-1.1293232,-1.0746417,-1.0414352343449416,0.087888,0.007724301
8,1,0,-1.0518305,-0.9926553,-1.0929371342424714,0.04110658,0.001689751
9,1,0,-1.1052377,-1.04913,-1.204921141565764,0.099683404,0.009936781
10,1,0,-1.2213757,-1.1721447,-1.1992427465867994,0.022132993,0.0004898694
11,1,0,-1.2154868,-1.1659143,-1.300262920428252,0.08477616,0.0071869977
12,1,0,-1.3202355,-1.2763181,-1.1946163202786173,0.12561917,0.015780177
13,1,0,-1.2106891,-1.1608381,-1.0600514089961903,0.15063763,0.022691695
14,1,0,-1.0711343,-1.0130477,-1.1322028613294233,0.061068535,0.003729366
15,1,0,-1.1459587,-1.0922709,-1.1425096014468696,0.0034490824,1.1896169e-05
16,1,0,-1.1566482,-1.1035984,-1.2059018850270893,0.049253702,0.0024259272
17,1,0,-1.2223921,-1.1732187,-1.1930501583248905,0.029341936,0.0008609492
18,1,0,-1.2090647,-1.1591184,-0.9642220149446374,0.24484271,0.059947953
19,1,0,-0.97178555,-0.90850353,-0.8908899050694563,0.08089566,0.006544108
20,1,0,-0.8958497,-0.8295429,-0.9417402623109732,0.04589057,0.0021059443
21,1,0,-0.9484868,-0.88417554,-0.8346107687427469,0.113876045,0.012967753
22,1,0,-0.83883,-0.76984,-0.8634771727567778,0.024647176,0.0006074833
23,1,0,-0.86807966,-0.80035067,-0.7446550912232088,0.12342459,0.015233629
24,1,0,-0.74764466,-0.61334515,-0.8385564987837979,0.090911865,0.008264967
25,1,0,-0.84282804,-0.77399683,-0.82526057857174,0.017567456,0.0003086155
26,1,0,-0.8293545,-0.7600126,-0.7652469063218215,0.0641076,0.004109784
27,1,0,-0.768522,-0.6534314,-0.8375791161733104,0.06905711,0.004768884
28,1,0,-0.8418381,-0.7729666,-0.8753955661595372,0.033557415,0.0011261001
29,1,0,-0.88015413,-0.8130176,-0.8654795105853594,0.014674604,0.000215344
30,1,0,-0.8701079,-0.8024757,-0.894047919429422,0.023940027,0.00057312485
31,1,0,-0.899076,-0.83291817,-0.9351131214567828,0.036037147,0.001298676
32,1,0,-0.94161963,-0.87702394,-1.0243570583521358,0.082737446,0.006845485
33,1,0,-1.0341234,-0.97397804,-1.0938909247331248,0.059767485,0.0035721522
34,1,0,-1.1062262,-1.0501769,-0.9785751847686548,0.12765104,0.016294787
35,1,0,-0.9866626,-0.92408204,-0.9417355541678258,0.04492706,0.0020184407
36,1,0,-0.9484818,-0.8841717,-0.9972409051502632,0.048759103,0.00237745
37,1,0,-1.0060112,-0.94439054,-0.8795041943474309,0.12650704,0.016004032
38,1,0,-0.88431644,-0.81739426,-0.8852704381232628,0.00095397234,9.1006325e-07
39,1,0,-0.89015746,-0.82354236,-0.8774596445941087,0.012697816,0.00016123452
40,1,0,-0.8822446,-0.8152158,-1.0497578759968818,0.16751325,0.02806069
41,1,0,-1.0604608,-1.0017695,-1.143491087343242,0.083030224,0.006894018
42,1,0,-1.1576664,-1.1046772,-0.9978153073514652,0.15985113,0.025552385
43,1,0,-1.0066066,-0.94501567,-1.0241772354459555,0.017570615,0.0003087265
44,1,0,-1.0339367,-0.9737809,-1.1549252503542062,0.12098849,0.014638214
45,1,0,-1.1695247,-1.1172428,-1.231334233027038,0.06180954,0.0038204193
46,1,0,-1.248766,-1.2010918,-1.1742586353931657,0.074507356,0.005551346
47,1,0,-1.1895757,-1.1384833,-1.0982591152683732,0.09131658,0.008338718
48,1,0,-1.1107562,-1.0549748,-1.106912720518071,0.0038434267,1.4771929e-05
49,1,0,-1.1197302,-1.0644813,-1.0139595583359484,0.10577071,0.011187443
50,1,0,-1.0233436,-0.96262145,-0.933712261073608,0.08963132,0.008033773
51,1,0,-0.9401684,-0.8755138,-0.8585804307759797,0.08158797,0.006656597
52,1,0,-0.86311793,-0.7951598,-0.8396029382459944,0.023514986,0.00055295456
53,1,0,-0.84388924,-0.7750983,-0.9320941536817012,0.08820492,0.007780108
54,1,0,-0.9384916,-0.87376857,-1.0500119889031398,0.11152041,0.012436802
55,1,0,-1.060724,-1.0020475,-0.9525782357913504,0.10814577,0.011695508
56,1,0,-0.9597187,-0.89589214,-0.8755072539982831,0.08421147,0.0070915716
57,1,0,-0.8802674,-0.81313753,-0.9635248231462684,0.08325744,0.006931801
58,1,0,-0.97106314,-0.9077468,-0.8818488632828791,0.089214265,0.007959185
59,1,0,-0.88669133,-0.81989264,-1.009738196918232,0.123046875,0.015140533
60,1,1,-1.0189672,-0.9580138,1.00367697869787,2.022644,4.091089
61,1,1,0.999249,0.9243345,-1.00051787647774,1.9997668,3.9990673
62,1,1,-1.0094087,-0.94796085,0.982604449865752,1.9920132,3.9681168
63,0,1,-0.90046525,0.89416885,-0.8077666346384529,0.09269863,0.008593037
64,0,1,0.7377906,-0.73831296,0.7358922654791504,0.0018983483,3.6037263e-06
65,0,1,-0.6811881,0.5257778,-0.5682347630947051,0.112953365,0.012758463
66,0,1,0.52423525,-0.16352415,0.5495670733107039,0.025331795,0.0006416998
67,0,1,-0.5124707,0.2776513,-0.5489228211886887,0.036452115,0.0013287567
68,0,1,0.50673103,-0.1207118,0.5431340209247848,0.036403,0.0013251784
69,0,1,-0.5066061,0.2700863,-0.4814175218943113,0.025188565,0.0006344638
70,0,1,0.44525623,0.010601044,0.4542907127965296,0.009034485,8.162191e-05
71,0,1,-0.42539978,0.17386961,-0.6070934431391839,0.18169367,0.03301259
72,0,1,0.55933714,-0.25622225,0.8371248260710473,0.2777877,0.077166
73,0,1,-0.77179694,0.6765909,-0.6831988075466331,0.08859813,0.007849629
74,0,1,0.62759495,-0.45965195,0.494527309315699,0.13306764,0.017706996
75,0,1,-0.46222687,0.21549463,-0.3922311957124673,0.06999567,0.004899394
76,0,1,0.36339903,0.13363218,0.376861024727865,0.013462007,0.00018122564
77,0,1,-0.3543296,0.10327387,-0.2791985505436605,0.07513103,0.0056446716
78,0,1,0.2587614,0.1809802,0.0960824155865989,0.16267899,0.026464453
79,0,1,-0.09325075,-0.018815994,-0.1288655377735468,0.03561479,0.0012684132
80,0,1,0.11838436,0.13625288,0.022707277968645,0.095677085,0.009154105
81,0,1,-0.024091244,0.035628796,-0.1489575603065276,0.12486632,0.015591598
82,0,1,0.13721037,0.14681911,0.1146312126132276,0.022579156,0.00050981826
83,0,1,-0.11074543,-0.028281212,-0.2357947955740078,0.12504937,0.015637344
84,0,1,0.21835661,0.17776823,0.0542615956655021,0.16409501,0.026927173
85,0,1,-0.053822994,0.012396812,-0.3050411478350581,0.25121814,0.06311055
86,0,1,0.28276348,0.17786312,0.5618028270378286,0.27903932,0.07786294
87,0,1,-0.52361774,0.29224825,-0.5716175541343009,0.0479998,0.0023039808
88,0,1,0.5272975,-0.17125177,0.6843373861984778,0.15703988,0.024661524
89,0,1,-0.6347399,0.45225382,-0.5978550605775421,0.036884844,0.0013604917
90,0,1,0.55100584,-0.23342371,0.6439637601235377,0.092957914,0.008641174
91,0,1,-0.5982337,0.39698076,-0.5233721034969667,0.074861586,0.005604257
92,0,1,0.48351526,-0.06759071,0.4991527063727048,0.015637457,0.00024453006
