,state,label,pred,predbase,target,mae,mse
0,0,1,-0.18246365,-0.10656023,-0.1440307705623973,0.03843288,0.0014770863
1,0,1,0.13314438,0.08626747,0.2029145686219999,0.06977019,0.004867879
2,0,1,-0.1901784,-0.11193848,-0.1166865478836065,0.07349185,0.005401052
3,0,1,0.10759401,0.083133936,0.1196520280184136,0.012058012,0.00014539566
4,0,1,-0.11286473,-0.046723127,-0.1513994416498074,0.038534716,0.0014849243
5,0,1,0.1400299,0.086806536,0.1502411806338957,0.010211274,0.00010427012
6,0,1,-0.1412983,-0.07338834,-0.1089473816184432,0.032350913,0.0010465815
7,0,1,0.10036254,0.081924915,0.2141580199879644,0.113795474,0.01294941
8,0,1,-0.200598,-0.11832285,-0.1864586071025411,0.014139399,0.00019992261
9,0,1,0.17278743,0.0875783,0.0443734559826083,0.12841398,0.016490148
10,0,1,-0.04276538,-0.023934364,0.0543863261410186,0.097151704,0.009438453
11,0,1,-0.052098513,-0.032433033,0.0778234181851411,0.12992193,0.016879708
12,0,1,-0.07393336,-0.043691397,-0.2443813149709757,0.17044795,0.029052502
13,0,1,0.2268877,0.08232474,0.0865040703504789,0.14038363,0.019707564
14,0,1,-0.082016945,-0.04441428,0.0167707263796716,0.09878767,0.009759004
15,0,1,-0.017024994,-0.0009865761,0.1853464095729946,0.2023714,0.040954184
16,0,1,-0.17388797,-0.10027361,0.0161218540176695,0.19000982,0.03610373
17,0,1,-0.016420126,-0.00045490265,-0.0198392522071717,0.0034191255,1.1690418e-05
18,0,1,0.017136812,0.028342485,-0.0470652705693868,0.064202085,0.0041219075
19,0,1,0.04255724,0.049314976,0.0904234586538761,0.047866218,0.0022911748
20,0,1,-0.08566594,-0.044724226,0.0481014539623285,0.1337674,0.017893717
21,0,1,-0.04624057,-0.027088404,-0.1018747199994503,0.05563415,0.0030951584
22,0,1,0.09375501,0.080694914,0.2674887050640033,0.17373371,0.030183403
23,0,1,-0.2499373,-0.12973261,-0.2828478569804051,0.032910556,0.0010831046
24,0,1,0.2627921,0.0743134,0.2574089068693626,0.0053831935,2.8978771e-05
25,0,1,-0.24062228,-0.12980843,-0.0552795190099359,0.18534276,0.034351937
26,0,1,0.050228357,0.05550003,-0.0780907787397393,0.12831914,0.016465804
27,0,1,0.07153487,0.07232666,0.1176247768866423,0.046089903,0.002124279
28,0,1,-0.110979795,-0.046601772,-0.0458987117073972,0.06508108,0.0042355475
29,0,1,0.041467667,0.048431158,-0.0533848555741585,0.09485252,0.008997001
30,0,1,0.0484581,0.054079294,0.0671828969591579,0.0187248,0.0003506181
31,0,1,-0.064022064,-0.042740583,0.0131794548376276,0.077201515,0.005960074
32,0,1,-0.01367569,0.0019471645,0.0542474559290222,0.06792314,0.0046135536
