,state,label,pred,predbase,target,mae,mse
0,0,1,-0.24625242,-0.15572608,-0.2351091544153341,0.011143267,0.00012417241
1,0,1,0.23114038,0.16709471,0.2336370089485928,0.00249663,6.233161e-06
2,0,1,-0.22606063,-0.14456892,-0.1997082846989664,0.026352346,0.00069444615
3,0,1,0.20044684,0.14232111,0.223826864900507,0.023380026,0.00054662564
4,0,1,-0.2170136,-0.139485,-0.3222885306878131,0.105274945,0.011082814
5,0,1,0.3055694,0.21744347,0.2419496636779041,0.06361975,0.0040474725
6,0,1,-0.2336986,-0.14882016,-0.2992853122281445,0.065586716,0.0043016174
7,0,1,0.28581882,0.20630383,0.2617981588008473,0.024020642,0.00057699124
8,0,1,-0.25182962,-0.15876174,-0.3165808271330017,0.06475121,0.004192719
9,0,1,0.3006618,0.21486664,0.294469612785821,0.0061921775,3.8343063e-05
10,0,1,-0.28134584,-0.17450571,-0.1598871438592732,0.121458694,0.014752215
11,0,1,0.16041732,0.11322856,0.0590796212816124,0.1013377,0.01026933
12,0,1,-0.05981469,-0.042289257,-0.0076020104067442,0.05221268,0.0027261642
13,0,1,0.0064795017,0.0029530525,0.1051205689313055,0.09864107,0.009730061
14,0,1,-0.104720354,-0.07179403,-0.1888579981018445,0.08413765,0.007079144
15,0,1,0.18950844,0.13448262,0.1538975570224079,0.035610884,0.001268135
16,0,1,-0.15148354,-0.10103202,-0.1430583740571711,0.008425161,7.098334e-05
17,0,1,0.14359784,0.100765705,0.1098920379342418,0.0337058,0.0011360811
18,0,1,-0.109332085,-0.074745655,-0.1503288161579989,0.04099673,0.0016807319
19,0,1,0.15085697,0.10615516,-0.1211385891855716,0.27199554,0.073981576
20,0,1,0.12178302,0.0845139,0.0287742711920695,0.09300875,0.008650627
21,0,1,-0.029865265,-0.021846771,-0.0213264489981317,0.008538816,7.291138e-05
22,0,1,0.020300388,0.0124332905,-0.0096092073973603,0.029909596,0.00089458394
23,0,1,0.008497,0.0043315887,-0.1668140892542957,0.17531109,0.030733978
24,0,1,0.16735744,0.118341684,0.0483727024473736,0.118984744,0.01415737
25,0,1,-0.049268484,-0.03515935,0.0981987684968417,0.14746726,0.02174659
26,0,1,-0.0980165,-0.06747866,-0.0712956875658243,0.026720814,0.00071400194
27,0,1,0.071101665,0.047941446,-0.1377880098859465,0.20888968,0.0436349
28,0,1,0.1383431,0.096856594,-0.0173759329609319,0.15571903,0.024248416
29,0,1,0.016315937,0.009691715,-0.0276254326802951,0.04394137,0.0019308442
30,0,1,0.026663065,0.016826391,0.0447234987198523,0.018060435,0.0003261793
31,0,1,-0.045665026,-0.032706022,-0.1345112647572244,0.08884624,0.007893654
32,0,1,0.13507867,0.09442639,0.1077902354279207,0.027288437,0.0007446588
33,0,1,-0.10730171,-0.07344818,0.0975956768439076,0.20489739,0.04198294
34,0,1,-0.09743118,-0.06710029,-0.0418929816206206,0.0555382,0.0030844917
35,0,1,0.041119814,0.026870966,-0.1826107519627973,0.22373056,0.050055366
36,0,1,0.18322134,0.1299336,0.1455920139645279,0.03762932,0.0014159658
37,0,1,-0.14358103,-0.096197605,-0.084818118819363,0.058762915,0.0034530803
38,0,1,0.08497381,0.05777645,0.1395625152779995,0.054588705,0.0029799268
39,0,1,-0.13782871,-0.09265113,-0.1765196942452089,0.038690984,0.0014969923
40,0,1,0.17709851,0.1254766,0.0770920623379138,0.10000645,0.010001291
41,0,1,-0.077469826,-0.054056168,0.0143691965735897,0.09183902,0.0084344065
42,0,1,-0.015523434,-0.011950016,-0.0955089820873,0.07998555,0.0063976883
43,0,1,0.09597731,0.0656054,0.0675765424751606,0.028400764,0.0008066034
44,0,1,-0.06815672,-0.04787612,-0.0719751410587234,0.0038184226,1.4580351e-05
45,0,1,0.07179785,0.04843378,0.054790626602823,0.01700722,0.00028924554
46,0,1,-0.055594683,-0.0394454,0.1063341539152533,0.16192883,0.026220948
47,0,1,-0.10589433,-0.0725472,-0.0318281399053375,0.07406619,0.0054858006
48,0,1,0.03091526,0.019772053,-0.0512418432442203,0.082157105,0.00674979
49,0,1,0.050625086,0.033518553,0.1027031978296486,0.052078113,0.0027121298
