,state,label,pred,predbase,target,mae,mse
0,1,0,0.7162943,0.18458414,0.552473390650873,0.16382092,0.026837295
1,1,0,0.5824251,0.08485389,0.6143874309812687,0.031962335,0.0010215909
2,1,0,0.6468296,0.13157535,0.5784239206800055,0.06840569,0.004679338
3,1,0,0.609437,0.10417843,0.6118712104813295,0.002434194,5.9253007e-06
4,1,0,0.6442156,0.12963605,0.5197877742147425,0.124427795,0.015482277
5,1,0,0.5483651,0.061033487,0.5248984228754483,0.023466706,0.0005506863
6,1,0,0.5536938,0.064721346,0.5049753959083945,0.048718393,0.0023734819
7,1,0,0.53291845,0.050424337,0.5521667433789621,0.019248307,0.00037049732
8,1,0,0.58210516,0.08462858,0.3921083210205975,0.18999684,0.036098797
9,1,0,0.41497755,-0.026836872,0.5638440758865557,0.14886653,0.022161245
10,1,0,0.59426355,0.093276024,0.2678633314565677,0.32640022,0.1065371
11,1,0,0.28472328,-0.10522866,0.3055316250561657,0.02080834,0.00043298697
12,1,0,0.32425547,-0.082140446,0.1670167789620902,0.15723869,0.024724007
13,1,0,0.1787386,-0.12904787,0.2712074739915828,0.09246889,0.008550495
14,1,0,0.2882347,-0.103200436,0.3648273559162995,0.076592654,0.0058664344
15,1,0,0.38641167,-0.044614553,0.3436159321974954,0.042795748,0.001831476
16,1,0,0.3641882,-0.05821228,0.3149812412058428,0.049206942,0.0024213232
17,1,0,0.334167,-0.07626033,0.2736681191912589,0.060498893,0.003660116
18,1,0,0.29081774,-0.101707935,0.3811706282368399,0.09035289,0.008163645
19,1,0,0.40352774,-0.03400445,0.3610125487410776,0.04251519,0.0018075412
20,1,0,0.38241625,-0.047074556,0.4090852771743045,0.026669025,0.0007112369
21,1,0,0.43274355,-0.0156030655,0.4146467513641201,0.018096805,0.00032749434
22,1,0,0.43856096,-0.011896849,0.4134286859816929,0.025132269,0.00063163094
23,1,0,0.43728685,-0.012708664,0.3698267112176823,0.06746015,0.004550872
24,1,0,0.3916483,-0.041382313,0.212271356480556,0.17937693,0.032176085
25,1,0,0.22632456,-0.1196599,0.3213782850074715,0.09505373,0.009035212
26,1,0,0.34087515,-0.072257996,0.2483335909271651,0.09254156,0.00856394
27,1,0,0.26421547,-0.1121788,0.1433837900560379,0.12083168,0.014600296
28,1,0,0.15387344,-0.11494756,0.0971684172590281,0.056705028,0.00321546
29,1,0,0.10522413,-0.08299661,0.0771251013076321,0.02809903,0.0007895555
30,1,0,0.08411574,-0.0704298,-0.0087875695953698,0.092903316,0.008631026
31,1,0,-0.0064151287,-0.025338888,-0.0026954283685283,0.0037197003,1.383617e-05
32,1,0,6.914139e-06,-0.028068542,0.0142464037590968,0.01423949,0.00020276308
33,1,0,0.01786542,-0.03603649,0.0278303109194513,0.009964891,9.9299046e-05
34,1,0,0.03218007,-0.042821407,0.0280313455153047,0.0041487254,1.7211923e-05
35,1,0,0.032392263,-0.042923927,0.074726039366971,0.042333774,0.0017921485
36,1,0,0.081588745,-0.06897807,0.0468374690525275,0.034751277,0.0012076513
37,1,0,0.05220914,-0.052911997,-0.0699795842659676,0.122188725,0.014930084
38,1,0,-0.070934534,0.01911068,-0.0785400473018516,0.0076055154,5.7843863e-05
39,1,0,-0.07996154,0.032854557,-0.2099179696356001,0.12995642,0.016888672
40,1,0,-0.216501,0.19944668,-0.259131246171461,0.042630255,0.0018173386
41,1,0,-0.2674222,0.24082804,-0.3848220472351324,0.11739984,0.013782723
42,1,0,-0.3975649,0.29551506,-0.3780302292962361,0.019534647,0.00038160244
43,1,0,-0.3905301,0.29442453,-0.5487634368373748,0.15823334,0.025037792
44,1,0,-0.5673735,0.25708246,-0.56674732877921,0.0006262064,3.9213444e-07
45,1,0,-0.5859957,0.24525547,-0.3818055223927117,0.20419016,0.041693624
46,1,0,-0.39444017,0.29505587,-0.316710891949084,0.077729285,0.0060418416
47,1,0,-0.32702875,0.27494478,-0.1862542291254851,0.14077452,0.019817466
48,1,0,-0.19202566,0.17550707,-0.0428467347211722,0.14917892,0.022254352
49,1,0,-0.042323112,-0.011391878,0.1128185700081467,0.15514168,0.02406894
50,1,0,0.12170172,-0.09335041,-0.0110895941586601,0.13279131,0.017633531
51,1,0,-0.008841753,-0.024326563,-0.0230744791494901,0.014232727,0.00020257052
52,1,0,-0.021476507,-0.01921606,-0.1212522963208351,0.09977579,0.009955209
53,1,0,-0.12483382,0.096089125,-0.1692550259612075,0.04442121,0.001973244
54,1,0,-0.17444801,0.1566801,-0.2230014955684849,0.04855348,0.0023574405
55,1,0,-0.23003602,0.2115531,-0.2759925503224245,0.045956522,0.0021120019
56,1,0,-0.28487444,0.25240993,-0.2065784655596809,0.078295976,0.00613026
57,1,0,-0.21304655,0.19622803,-0.3451960135222673,0.13214946,0.01746348
58,1,0,-0.35652518,0.28615236,-0.4760121117126856,0.11948693,0.014277126
59,1,0,-0.49202132,0.28952122,-0.5185111192205327,0.026489794,0.0007017092
60,1,0,-0.5360415,0.27356577,-0.5114797916405451,0.024561703,0.00060327724
61,1,0,-0.528759,0.27678537,-0.4478561107809713,0.080902904,0.00654528
62,1,0,-0.4628563,0.29547644,-0.5380623635463011,0.07520604,0.0056559485
63,1,0,-0.55629086,0.26340103,-0.6605777314922299,0.10428685,0.010875747
64,1,0,-0.6831248,0.1588974,-0.8389573414879523,0.15583259,0.024283797
65,1,0,-0.86748004,-0.1200304,-0.7077863868881198,0.15969366,0.025502065
66,1,0,-0.7319596,0.09972429,-0.6057247430121255,0.12623483,0.015935233
67,1,0,-0.6263523,0.21441698,-0.6065587956127261,0.01979351,0.00039178305
68,1,0,-0.6272156,0.21367836,-0.6910945174332541,0.063878894,0.004080513
69,1,0,-0.71469617,0.12185359,-0.5878517730114803,0.1268444,0.016089503
70,1,0,-0.6078484,0.22944593,-0.7040288569835593,0.09618044,0.009250677
71,1,0,-0.7280741,0.104821205,-0.5981070963295161,0.12996697,0.016891414
72,1,0,-0.6184664,0.2210064,-0.7519428002691058,0.13347644,0.017815959
73,1,0,-0.7776108,0.034819603,-0.7237716732363659,0.053839087,0.0028986474
74,1,0,-0.74848986,0.077293634,-0.7603719438447958,0.011882067,0.00014118351
75,1,0,-0.7863219,0.02138114,-0.791970146664021,0.0056482553,3.190279e-05
76,1,0,-0.8189678,-0.03198576,-0.7999349015670769,0.019032896,0.0003622511
77,1,0,-0.8271942,-0.046181917,-0.7805351965958067,0.046658993,0.0021770615
78,1,0,-0.8071561,-0.012128592,-0.906424035550196,0.09926796,0.009854128
79,1,0,-0.9370582,-0.26439738,-1.0590189802354044,0.12196076,0.014874427
80,1,0,-1.0940156,-0.5591042,-1.130269942998265,0.036254287,0.0013143733
81,1,0,-1.1674333,-0.6717396,-1.14514644965432,0.022286773,0.00049670023
82,1,0,-1.1836402,-0.6844888,-1.078163776033879,0.1054765,0.011125292
83,1,0,-1.1136608,-0.5959077,-1.043738743074362,0.06992209,0.0048890985
84,1,0,-1.0783279,-0.53042674,-1.063409798192966,0.014918089,0.00022254938
85,1,0,-1.0985217,-0.56745934,-1.132036137668294,0.03351438,0.0011232137
86,1,0,-1.1693578,-0.67324233,-1.081304642912313,0.08805311,0.00775335
87,1,0,-1.1168816,-0.60203576,-1.094491291984323,0.022390366,0.0005013285
88,1,0,-1.1304052,-0.6280432,-1.0874431237737174,0.042962074,0.0018457398
89,1,0,-1.123178,-0.6140876,-1.0772896557828848,0.045888305,0.0021057364
90,1,0,-1.1127636,-0.59420514,-1.1471005381318258,0.034336925,0.0011790243
91,1,0,-1.18577,-0.6861789,-1.0053539957316515,0.18041599,0.03254993
92,1,0,-1.0388892,-0.46118188,-0.838546051378041,0.20034313,0.04013737
93,1,0,-0.86705565,-0.119215965,-0.9318341748197336,0.06477851,0.004196255
94,1,0,-0.9632375,-0.3241601,-0.976805903533808,0.013568401,0.00018410152
95,1,0,-1.0095303,-0.41234303,-0.9601245358739168,0.049405754,0.0024409285
96,1,0,-0.99236465,-0.38488197,-1.0821490443737178,0.089784384,0.008061236
97,1,0,-1.1177483,-0.6036873,-0.9947499396630648,0.1229983,0.015128581
98,1,0,-1.0279865,-0.44277287,-0.9123447423988584,0.11564177,0.013373019
99,1,0,-0.94315934,-0.2780614,-1.0631611477908067,0.12000179,0.01440043
100,1,0,-1.0982668,-0.5669844,-1.1830259404353205,0.084759116,0.007184108
101,1,0,-1.2249036,-0.7178273,-1.1328736548257257,0.09202993,0.008469508
102,1,0,-1.17027,-0.6739569,-1.2333246640907989,0.06305468,0.003975893
103,1,0,-1.2796798,-0.7639923,-1.1750983948167475,0.104581356,0.01093726
104,1,0,-1.216269,-0.7107475,-1.32163891301906,0.105369925,0.011102821
